No.;Gene name;Oncogene or Tumor Suppresson gene
2795;TOP2A;x
2796;COPS7A;#N/A
2797;GPHA2;#N/A
2798;CA10;#N/A
2799;PSMB7;#N/A
2800;USPL1;#N/A
2801;TSSC4;#N/A
2802;PRPF3;#N/A
2803;CREB3;#N/A
2804;LEMD3;#N/A
2805;H1-2;#N/A
2806;NES;#N/A
2807;CALU;#N/A
2808;RBM8A;#N/A
2809;SETDB1;x
2810;PHKG2;#N/A
2811;SYCE1;#N/A
2812;CBX6;#N/A
2813;KIAA1328;#N/A
2814;PLXNA4;#N/A
2815;CTTN;#N/A
2816;ERLIN2;#N/A
2817;HTRA1;#N/A
2818;C1orf94;#N/A
2819;RNF41;#N/A
2820;LGI1;#N/A
2821;MYOM1;#N/A
2822;MRPL28;#N/A
2823;AVPR1A;#N/A
2824;UBXN4;#N/A
2825;MAGI3;#N/A
2826;SMYD1;#N/A
2827;PIK3R2;x
2828;MAP1LC3B;#N/A
2829;DPYSL4;#N/A
2830;ACTRT1;#N/A
2831;EAF1;#N/A
2832;RPL37A;#N/A
2833;MAVS;#N/A
2834;SHANK1;#N/A
2835;VWF;#N/A
2836;ARFGEF1;#N/A
2837;POLR2B;#N/A
2838;NAP1L1;#N/A
2839;PLK4;#N/A
2840;KAT2A;#N/A
2841;VBP1;#N/A
2842;TBC1D15;#N/A
2843;PLG;#N/A
2844;HOOK1;#N/A
2845;KRT5;#N/A
2846;SAMD11;#N/A
2847;CREB5;#N/A
2848;FUS;x
2849;ELK3;#N/A
2850;CHTF18;#N/A
2851;MED14;#N/A
2852;CIDEA;#N/A
2853;RASSF10;#N/A
2854;FOXH1;#N/A
2855;GPNMB;#N/A
2856;EXOSC5;#N/A
2857;EDA;#N/A
2858;MAPK9;#N/A
2859;NDUFA2;#N/A
2860;TEX11;#N/A
2861;ADNP;#N/A
2862;NIPSNAP1;#N/A
2863;TAF2;#N/A
2864;ITGA11;#N/A
2865;MYO16;#N/A
2866;BYSL;#N/A
2867;SPTA1;#N/A
2868;HUS1B;#N/A
2869;TRAPPC2L;#N/A
2870;COPS3;#N/A
2871;RPL26L1;#N/A
2872;CENPX;#N/A
2873;GIT1;#N/A
2874;PNMA1;#N/A
2875;SMARCE1;x
2876;EIF2S1;#N/A
2877;PCOLCE;#N/A
2878;DTWD2;#N/A
2879;VPS28;#N/A
2880;ARFGEF2;#N/A
2881;CDH8;#N/A
2882;KCNRG;#N/A
2883;HNRNPC;#N/A
2884;PMS2;x
2885;STK24;#N/A
2886;P3H1;#N/A
2887;RBMX;#N/A
2888;ARF6;#N/A
2889;PAK1;x
2890;RPS15;x
2891;HIVEP2;#N/A
2892;AQP4;#N/A
2893;HS2ST1;#N/A
2894;RALGAPB;#N/A
2895;SLC25A32;#N/A
2896;CPNE3;#N/A
2897;CRIPT;#N/A
2898;OPTN;#N/A
2899;DAB2;#N/A
2900;CEP57;#N/A
2901;ZRSR2;#N/A
2902;NR4A1;#N/A
2903;AMPH;#N/A
2904;PIH1D1;#N/A
2905;MBD3;#N/A
2906;TRIM37;#N/A
2907;EEF1G;#N/A
2908;KIR3DS1;#N/A
2909;ACTR5;#N/A
2910;SYNE2;#N/A
2911;DYNLL2;#N/A
2912;TRAPPC8;#N/A
2913;FCRL3;#N/A
2914;ZNF707;#N/A
2915;GDI1;#N/A
2916;G3BP2;#N/A
2917;KIFAP3;#N/A
2918;CDK7;#N/A
2919;ARID5B;x
2920;SNTG1;#N/A
2921;SLC9A3R1;#N/A
2922;GATA1;#N/A
2923;EEF2;#N/A
2924;IPO11;#N/A
2925;DSN1;#N/A
2926;MAGEA10;#N/A
2927;SUDS3;#N/A
2928;MMP14;#N/A
2929;GSTA5;#N/A
2930;CYTIP;#N/A
2931;SOD2;#N/A
2932;MCM10;#N/A
2933;CAPZA1;#N/A
2934;RYK;#N/A
2935;CSF1;#N/A
2936;SMCP;#N/A
2937;RPS6KA5;#N/A
2938;EIF2S2;#N/A
2939;TP53BP1;x
2940;DPY19L4;#N/A
2941;DKC1;#N/A
2942;FOXC1;#N/A
2943;UBE2E1;#N/A
2944;BICD1;#N/A
2945;IPO5;#N/A
2946;TADA3;#N/A
2947;FZD1;#N/A
2948;TIMM50;#N/A
2949;SPN;#N/A
2950;SLK;#N/A
2951;PSMD3;#N/A
2952;TRABD;#N/A
2953;PRPF19;#N/A
2954;ORAI1;#N/A
2955;CKAP5;#N/A
2956;METTL15;#N/A
2957;BMI1;#N/A
2958;RPS19;#N/A
2959;RPS23;#N/A
2960;NFS1;#N/A
2961;IDS;#N/A
2962;EIF4G1;#N/A
2963;CDKN1B;x
2964;SNAP29;#N/A
2965;AIP;x
2966;AGTPBP1;#N/A
2967;TRAT1;#N/A
2968;HK3;#N/A
2969;CEBPA;x
2970;SOX11;#N/A
2971;DEPDC1;#N/A
2972;PBX3;#N/A
2973;VCL;#N/A
2974;MDFIC;#N/A
2975;CCDC158;#N/A
2976;DCTN1;#N/A
2977;MCM5;#N/A
2978;SYMPK;#N/A
2979;LRSAM1;#N/A
2980;PTH;#N/A
2981;H3C15;#N/A
2982;LDOC1;#N/A
2983;COPB1;#N/A
2984;CD8A;#N/A
2985;DUSP9;#N/A
2986;CHRD;#N/A
2987;HNRNPA2B1;#N/A
2988;ENPP6;#N/A
2989;PTP4A3;#N/A
2990;CCNA1;#N/A
2991;HSP90B1;#N/A
2992;SCAP;#N/A
2993;AAK1;#N/A
2994;SEPTIN1;#N/A
2995;TRO;#N/A
2996;CDK5R2;#N/A
2997;PSMD8;#N/A
2998;ATL2;#N/A
2999;BHMT2;#N/A
3000;MECP2;#N/A
3001;C1QC;#N/A
3002;CYP1A1;#N/A
3003;TRIM2;#N/A
3004;KCNB1;#N/A
3005;RIPK2;#N/A
3006;RP2;#N/A
3007;PSMA6;#N/A
3008;CEP76;#N/A
3009;RPS20;#N/A
3010;EPN1;#N/A
3011;UBE2L6;#N/A
3012;PGRMC1;#N/A
3013;FBXO32;#N/A
3014;POLR3E;#N/A
3015;AKR1D1;#N/A
3016;GEMIN5;#N/A
3017;JAKMIP1;#N/A
3018;MED21;#N/A
3019;CASS4;#N/A
3020;RPAP1;#N/A
3021;LMBR1;#N/A
3022;OSTM1;#N/A
3023;ATF4;#N/A
3024;OS9;#N/A
3025;GAS1;#N/A
3026;GZMK;#N/A
3027;COX4I1;#N/A
3028;MBL2;#N/A
3029;MCM3;#N/A
3030;RPS15A;#N/A
3031;STAT5A;x
3032;USF1;#N/A
3033;ACTN4;#N/A
3034;CD300LF;#N/A
3035;PAFAH1B1;#N/A
3036;XRCC1;x
3037;MRPL13;#N/A
3038;MTDH;#N/A
3039;INTS2;#N/A
3040;SNAI2;#N/A
3041;TUT7;#N/A
3042;KCTD17;#N/A
3043;RNF13;#N/A
3044;BAP1;x
3045;ATG4B;#N/A
3046;EIF3B;#N/A
3047;RPS7;#N/A
3048;FCER1G;#N/A
3049;EIF3I;#N/A
3050;TELO2;#N/A
3051;RPL30;#N/A
3052;SUSD4;#N/A
3053;OCRL;#N/A
3054;NTAQ1;#N/A
3055;DOCK8;#N/A
3056;FOXC2;#N/A
3057;TUBB2B;#N/A
3058;GSTA3;#N/A
3059;SRFBP1;#N/A
3060;S100A9;#N/A
3061;PPP2R2A;x
3062;DDX18;#N/A
3063;GEMIN4;#N/A
3064;RAD50;x
3065;RCC1;#N/A
3066;GEMIN2;#N/A
3067;CLINT1;#N/A
3068;COG6;#N/A
3069;EPHA3;x
3070;ADAM10;#N/A
3071;MYD88;x
3072;MOV10;#N/A
3073;RFPL4B;#N/A
3074;KLK13;#N/A
3075;IFNA6;#N/A
3076;TMEM147;#N/A
3077;PSMD1;#N/A
3078;LIN9;#N/A
3079;CSF3R;x
3080;ADH1B;#N/A
3081;SSRP1;#N/A
3082;SNRPE;#N/A
3083;FARSA;#N/A
3084;PPIE;#N/A
3085;CLTA;#N/A
3086;AP2B1;#N/A
3087;NUP62;#N/A
3088;CTNNBL1;#N/A
3089;PDPN;#N/A
3090;ATP5PB;#N/A
3091;UFL1;#N/A
3092;TRIM38;#N/A
3093;TPM1;#N/A
3094;TRPC7;#N/A
3095;GPN3;#N/A
3096;EFCAB6;#N/A
3097;PMPCB;#N/A
3098;RBFOX2;#N/A
3099;GAP43;#N/A
3100;RALA;#N/A
3101;UFM1;#N/A
3102;SMARCA2;x
3103;RAD18;#N/A
3104;CNTN2;#N/A
3105;CD22;#N/A
3106;STRADA;#N/A
3107;PRMT2;#N/A
3108;CNOT7;#N/A
3109;SIAE;#N/A
3110;THUMPD1;#N/A
3111;CASP3;#N/A
3112;WWP1;x
3113;SLC12A6;#N/A
3114;HDAC7;x
3115;KRT17;#N/A
3116;SRSF1;#N/A
3117;GRIN3A;#N/A
3118;IRF4;x
3119;PSMB5;#N/A
3120;EIF3A;#N/A
3121;WWC2;#N/A
3122;CHRDL2;#N/A
3123;PRAM1;#N/A
3124;PRKAG3;#N/A
3125;KRT16;#N/A
3126;TBX21;#N/A
3127;TGOLN2;#N/A
3128;NCAPG;#N/A
3129;SDR9C7;#N/A
3130;GTF3C3;#N/A
3131;IRF1;x
3132;GYS2;#N/A
3133;RND2;#N/A
3134;LRRC15;#N/A
3135;LAX1;#N/A
3136;PNN;#N/A
3137;LRWD1;#N/A
3138;CIP2A;#N/A
3139;SLC39A3;#N/A
3140;SELENOO;#N/A
3141;SPRR1B;#N/A
3142;NF2;x
3143;LDHAL6B;#N/A
3144;AURKAIP1;#N/A
3145;EDARADD;#N/A
3146;DDX41;x
3147;PRKAR2B;#N/A
3148;EBF1;#N/A
3149;FGL2;#N/A
3150;ZXDA;#N/A
3151;NUF2;x
3152;RPL3;#N/A
3153;MCM4;#N/A
3154;ZFP91;#N/A
3155;CD6;#N/A
3156;HLA-DRA;#N/A
3157;CEBPB;#N/A
3158;DNAJB11;#N/A
3159;DAAM1;#N/A
3160;CD300C;#N/A
3161;SGCZ;#N/A
3162;SMAD7;#N/A
3163;MED17;#N/A
3164;NCAPH;#N/A
3165;DYSF;#N/A
3166;TENM3;#N/A
3167;NOC3L;#N/A
3168;ATP13A1;#N/A
3169;APAF1;#N/A
3170;RPL36;#N/A
3171;NLK;#N/A
3172;PSMA5;#N/A
3173;STX10;#N/A
3174;SPRR2E;#N/A
3175;LIG3;#N/A
3176;SNAI1;#N/A
3177;NAB1;#N/A
3178;GNAS;x
3179;SLC1A3;#N/A
3180;TDRD3;#N/A
3181;CD163;#N/A
3182;KLK5;#N/A
3183;SCAF1;#N/A
3184;STX5;#N/A
3185;BPNT2;#N/A
3186;SERPINA5;#N/A
3187;PHF8;#N/A
3188;HBB;#N/A
3189;KRT14;#N/A
3190;PRRC2C;#N/A
3191;RPGR;#N/A
3192;MBIP;#N/A
3193;PCNT;#N/A
3194;PSMA4;#N/A
3195;KRT13;#N/A
3196;MMRN1;#N/A
3197;CHEK2;x
3198;SLX1B;#N/A
3199;RANBP2;x
3200;TMPRSS11A;#N/A
3201;TSPAN3;#N/A
3202;MTFR1;#N/A
3203;COMMD2;#N/A
3204;SELPLG;#N/A
3205;USP4;#N/A
3206;FCGR2B;#N/A
3207;TBXA2R;#N/A
3208;THOC7;#N/A
3209;CBWD1;#N/A
3210;PKM;#N/A
3211;PDCD6;#N/A
3212;NUP98;x
3213;CD72;#N/A
3214;ERCC2;x
3215;TNKS;#N/A
3216;LRP6;x
3217;SUPT16H;#N/A
3218;FNBP1;#N/A
3219;ZFYVE9;#N/A
3220;USP32;#N/A
3221;IGFL1;#N/A
3222;TOMM40;#N/A
3223;HEPACAM2;#N/A
3224;GFOD1;#N/A
3225;MMS19;#N/A
3226;RPS27;#N/A
3227;GLI1;x
3228;VDR;#N/A
3229;MBNL3;#N/A
3230;NACAD;#N/A
3231;L3MBTL2;#N/A
3232;DUSP19;#N/A
3233;MSH2;x
3234;GSN;#N/A
3235;MYL2;#N/A
3236;WDR77;#N/A
3237;LHX2;#N/A
3238;RAB33B;#N/A
3239;ARHGEF7;#N/A
3240;CDC42EP3;#N/A
3241;SBSN;#N/A
3242;CENPU;#N/A
3243;SCARA3;#N/A
3244;PIK3R3;x
3245;ARHGAP8;#N/A
3246;RSPO1;#N/A
3247;MRPL41;#N/A
3248;RBM7;#N/A
3249;CELF1;#N/A
3250;UBXN1;#N/A
3251;CXXC1;#N/A
3252;FBXL3;#N/A
3253;PRPS1;#N/A
3254;CD48;#N/A
3255;EBNA1BP2;#N/A
3256;MED24;#N/A
3257;GORASP2;#N/A
3258;SDK1;#N/A
3259;MRPS2;#N/A
3260;FNTB;#N/A
3261;B3GALNT1;#N/A
3262;KIF21A;#N/A
3263;LMAN2;#N/A
3264;FOXA1;x
3265;PSMD12;#N/A
3266;LATS2;x
3267;BIRC3;x
3268;ECPAS;#N/A
3269;AASS;#N/A
3270;ZBED1;#N/A
3271;USP14;#N/A
3272;IARS1;#N/A
3273;SCFD1;#N/A
3274;TRIM32;#N/A
3275;PASD1;#N/A
3276;UBE2E3;#N/A
3277;CSE1L;#N/A
3278;DDX20;#N/A
3279;KLC2;#N/A
3280;FGF10;x
3281;KIF23;#N/A
3282;RASGRP3;#N/A
3283;RASSF9;#N/A
3284;PARD6A;#N/A
3285;TUBGCP3;#N/A
3286;NBEA;#N/A
3287;FLOT2;#N/A
3288;PMPCA;#N/A
3289;ISG15;#N/A
3290;MIS12;#N/A
3291;UQCRQ;#N/A
3292;MED19;#N/A
3293;CTSB;#N/A
3294;KIF20A;#N/A
3295;TOR1AIP1;#N/A
3296;HSCB;#N/A
3297;FHL3;#N/A
3298;SPTBN1;#N/A
3299;MAP2K1;x
3300;SLAIN2;#N/A
3301;ELF1;#N/A
3302;TMOD2;#N/A
3303;CNBP;#N/A
3304;WWOX;#N/A
3305;RPA3;#N/A
3306;DAPK1;#N/A
3307;SF3B3;#N/A
3308;MSI2;x
3309;SPRR2A;#N/A
3310;ATP5F1C;#N/A
3311;BCL2A1;#N/A
3312;CHAF1A;#N/A
3313;H2AC21;#N/A
3314;TRPC4;#N/A
3315;FAM13C;#N/A
3316;MED10;#N/A
3317;SUSD5;#N/A
3318;PLK2;#N/A
3319;DPY30;#N/A
3320;PTAFR;#N/A
3321;CD3G;#N/A
3322;EXOSC8;#N/A
3323;GTF2I;x
3324;LTBP1;#N/A
3325;CCNH;#N/A
3326;CD274;x
3327;PFDN5;#N/A
3328;GRAP2;#N/A
3329;TLN1;#N/A
3330;H2AC20;#N/A
3331;PSMF1;#N/A
3332;TPR;#N/A
3333;KTN1;#N/A
3334;ARNT;#N/A
3335;F9;#N/A
3336;CCKBR;#N/A
3337;SMYD3;x
3338;EPHA4;#N/A
3339;CLEC11A;#N/A
3340;TFAP2A;#N/A
3341;SERPINA1;#N/A
3342;SRGAP1;#N/A
3343;RANGAP1;#N/A
3344;CWC22;#N/A
3345;PIBF1;#N/A
3346;EIF4A2;x
3347;TLR7;#N/A
3348;SYT16;#N/A
3349;TAL1;x
3350;ITGB3BP;#N/A
3351;POLA1;#N/A
3352;POM121;#N/A
3353;RAB11A;#N/A
3354;VIRMA;#N/A
3355;IFT88;#N/A
3356;SAP18;#N/A
3357;RAB8A;#N/A
3358;WDHD1;#N/A
3359;KRT18;#N/A
3360;MT-ND1;#N/A
3361;AHSG;#N/A
3362;DDX49;#N/A
3363;SHARPIN;#N/A
3364;NDUFS4;#N/A
3365;DCTN4;#N/A
3366;SF3B2;x
3367;IRAK2;#N/A
3368;CGA;#N/A
3369;ATP1A1;x
3370;COL6A1;#N/A
3371;LRRC40;#N/A
3372;WRN;x
3373;SATB1;#N/A
3374;SLC2A3;#N/A
3375;H2AC4;#N/A
3376;USP36;#N/A
3377;F2;#N/A
3378;ANAPC10;#N/A
3379;GRID2;#N/A
3380;MED29;#N/A
3381;PCMT1;#N/A
3382;UBA1;x
3383;SLC25A5;#N/A
3384;DNM2;x
3385;ZNF264;#N/A
3386;BCL2L11;x
3387;COLEC10;#N/A
3388;RAB2A;#N/A
3389;EDEM1;#N/A
3390;MRPL43;#N/A
3391;SERPINB13;#N/A
3392;KRT15;#N/A
3393;CLK2;#N/A
3394;USO1;#N/A
3395;MSC;#N/A
3396;RFC5;#N/A
3397;USP12;#N/A
3398;TLR10;#N/A
3399;PSMB6;#N/A
3400;RPS25;#N/A
3401;C3orf38;#N/A
3402;ABCD3;#N/A
3403;RSRC1;#N/A
3404;RPL23A;#N/A
3405;USP39;#N/A
3406;DDIT3;#N/A
3407;DNAJA3;#N/A
3408;GABRG2;#N/A
3409;PACSIN1;#N/A
3410;CTNND1;#N/A
3411;CAPZB;#N/A
3412;H3-3A;x
3413;TRIM63;#N/A
3414;CLCA2;#N/A
3415;ZMYND8;#N/A
3416;ZMYND11;#N/A
3417;ZNF524;#N/A
3418;NOVA1;#N/A
3419;SGK1;x
3420;HMG20A;#N/A
3421;USP44;#N/A
3422;ATG5;#N/A
3423;RPS27A;#N/A
3424;GADD45G;#N/A
3425;CRCT1;#N/A
3426;HSPA1L;#N/A
3427;SF3A1;#N/A
3428;SIGLEC5;#N/A
3429;KRT78;#N/A
3430;STXBP1;#N/A
3431;COL10A1;#N/A
3432;STAMBP;#N/A
3433;TGFB3;#N/A
3434;MAST3;#N/A
3435;SNX3;#N/A
3436;COX7A2;#N/A
3437;RAD23A;#N/A
3438;CPSF3;#N/A
3439;CRTAM;#N/A
3440;PREX1;#N/A
3441;LIPH;#N/A
3442;AURKB;x
3443;BAZ1A;#N/A
3444;DCAF4L1;#N/A
3445;TRAF4;#N/A
3446;FKBP6;#N/A
3447;LCLAT1;#N/A
3448;CEP55;#N/A
3449;ACTN2;#N/A
3450;MICAL3;#N/A
3451;STAP1;#N/A
3452;CCDC144A;#N/A
3453;HSPB2;#N/A
3454;KRT6C;#N/A
3455;REEP5;#N/A
3456;MRPS27;#N/A
3457;ALDH2;x
3458;DDB2;x
3459;WDR20;#N/A
3460;FCN1;#N/A
3461;POLR2K;#N/A
3462;RPL23;#N/A
3463;CDK18;#N/A
3464;PRDX1;#N/A
3465;TRIM29;#N/A
3466;FNDC4;#N/A
3467;TUBB2A;#N/A
3468;FEN1;#N/A
3469;MORF4L1;#N/A
3470;RMND5A;#N/A
3471;PPL;#N/A
3472;FASN;#N/A
3473;IFNA2;#N/A
3474;RPL7;#N/A
3475;NEK2;#N/A
3476;CD74;x
3477;SNRPG;#N/A
3478;TAB1;#N/A
3479;SNAP23;#N/A
3480;ANKDD1A;#N/A
3481;SUMO3;#N/A
3482;MYBBP1A;#N/A
3483;VAMP7;#N/A
3484;NAALADL2;#N/A
3485;RBM24;#N/A
3486;MEFV;#N/A
3487;ATP2A2;#N/A
3488;TPM3;#N/A
3489;PAXIP1;#N/A
3490;MED30;#N/A
3491;LCE3E;#N/A
3492;BCR;x
3493;NUMA1;#N/A
3494;DCTN2;#N/A
3495;MZT1;#N/A
3496;RFX4;#N/A
3497;MED6;#N/A
3498;NDUFS1;#N/A
3499;AK6;#N/A
3500;PARD3;#N/A
3501;RPS12;#N/A
3502;SRP9;#N/A
3503;OTUD5;#N/A
3504;DAG1;#N/A
3505;COMMD1;#N/A
3506;VASP;#N/A
3507;DAZL;#N/A
3508;CABP4;#N/A
3509;CACNA1F;#N/A
3510;GFRA3;#N/A
3511;ARTN;#N/A
3512;ABCG8;#N/A
3513;ABCG5;#N/A
3514;RXFP4;#N/A
3515;RLN3;#N/A
3516;TSSK2;#N/A
3517;TSKS;#N/A
3518;UPK1A;#N/A
3519;UPK2;#N/A
3520;SLC24A1;#N/A
3521;CNGA1;#N/A
3522;CBLN3;#N/A
3523;CBLN1;#N/A
3524;B3GALT1;#N/A
3525;UGT1A1;#N/A
3526;C4B;#N/A
3527;C2;#N/A
3528;GGT1;#N/A
3529;GGT2;#N/A
3530;PRAMEF5;#N/A
3531;PRAMEF4;#N/A
3532;LAMTOR1;#N/A
3533;HSF2;#N/A
3534;GABRE;#N/A
3535;HEXIM1;#N/A
3536;TUBB3;#N/A
3537;HDAC10;#N/A
3538;ECT2;#N/A
3539;STIP1;#N/A
3540;NAMPT;#N/A
3541;SFPQ;#N/A
3542;SIN3B;#N/A
3543;FADD;#N/A
3544;UBQLN4;#N/A
3545;PPP5C;#N/A
3546;H1-5;x
3547;SIRT2;#N/A
3548;TIMM8B;#N/A
3549;RCHY1;#N/A
3550;KIF22;#N/A
3551;CEBPZ;#N/A
3552;MANEA;#N/A
3553;C7;#N/A
3554;HDAC9;#N/A
3555;HNRNPL;#N/A
3556;RCN1;#N/A
3557;LDHD;#N/A
3558;PALMD;#N/A
3559;CHORDC1;#N/A
3560;NID1;#N/A
3561;IMPDH2;#N/A
3562;ZBTB8A;#N/A
3563;KDM5C;x
3564;PPP4R3A;#N/A
3565;DVL1;#N/A
3566;CYC1;#N/A
3567;FOXP1;x
3568;CAD;x
3569;SPRR3;#N/A
3570;RPS18;#N/A
3571;AP1AR;#N/A
3572;FAT3;#N/A
3573;TNFRSF10B;#N/A
3574;RET;x
3575;PDHA2;#N/A
3576;PSG9;#N/A
3577;MYOC;#N/A
3578;SERPINA12;#N/A
3579;BRD1;#N/A
3580;SNAPIN;#N/A
3581;TAMALIN;#N/A
3582;ZBTB38;#N/A
3583;THRAP3;#N/A
3584;EXOSC1;#N/A
3585;TACC3;#N/A
3586;MAGEA4;#N/A
3587;CYCS;#N/A
3588;SLC35A3;#N/A
3589;EXOSC2;#N/A
3590;PPT1;#N/A
3591;PCGF6;#N/A
3592;IFIT2;#N/A
3593;SETD7;#N/A
3594;RAB34;#N/A
3595;FOXA2;#N/A
3596;UBASH3B;#N/A
3597;EIF1B;#N/A
3598;CCNJL;#N/A
3599;IL3;x
3600;IAPP;#N/A
3601;UBTF;x
3602;PIGA;x
3603;CD44;#N/A
3604;OPHN1;#N/A
3605;RPL4;#N/A
3606;VPS72;#N/A
3607;KLC3;#N/A
3608;PFDN2;#N/A
3609;MRPL11;#N/A
3610;SRM;#N/A
3611;KCND2;#N/A
3612;BCAP31;#N/A
3613;CA8;#N/A
3614;ATXN2;x
3615;IGHA1;#N/A
3616;CCR7;#N/A
3617;H2BC6;#N/A
3618;U2AF1;x
3619;SACS;#N/A
3620;SNRPD3;#N/A
3621;CDCA5;#N/A
3622;PPFIBP1;#N/A
3623;CSNK1G1;#N/A
3624;WDR43;#N/A
3625;CHCHD2;#N/A
3626;C3;#N/A
3627;GGA1;#N/A
3628;COPA;#N/A
3629;GOSR1;#N/A
3630;IDH3G;#N/A
3631;NUDCD3;#N/A
3632;MED15;#N/A
3633;TACR2;#N/A
3634;HLA-F;#N/A
3635;TJP2;#N/A
3636;EBF3;#N/A
3637;RHOG;#N/A
3638;NEFM;#N/A
3639;CDC6;#N/A
3640;ADAP2;#N/A
3641;HSD17B10;#N/A
3642;MTUS2;#N/A
3643;SMNDC1;#N/A
3644;UTP15;#N/A
3645;VPS16;#N/A
3646;MAB21L1;#N/A
3647;BAG1;#N/A
3648;SNRNP40;#N/A
3649;LPAR6;#N/A
3650;NSL1;#N/A
3651;PRKCH;#N/A
3652;PSMB2;x
3653;BAG4;#N/A
3654;DDX56;#N/A
3655;USP3;#N/A
3656;PPP2R2C;#N/A
3657;RPL15;#N/A
3658;TMEM106B;#N/A
3659;RPS24;#N/A
3660;PWWP2A;#N/A
3661;UBAC2;#N/A
3662;RBBP6;#N/A
3663;KNG1;#N/A
3664;TSC1;x
3665;PRKACB;#N/A
3666;NUDC;#N/A
3667;NOLC1;#N/A
3668;RPL24;#N/A
3669;CHD8;#N/A
3670;SKA1;#N/A
3671;TACR3;#N/A
3672;NAPB;#N/A
3673;HCST;#N/A
3674;PHF20L1;#N/A
3675;WASL;#N/A
3676;MRPL37;#N/A
3677;NDUFAF3;#N/A
3678;NKAP;#N/A
3679;ALDOA;#N/A
3680;AXL;x
3681;SUGP1;#N/A
3682;DCAF13;#N/A
3683;NDUFAF4;#N/A
3684;GPS2;x
3685;AMOT;#N/A
3686;NME2;#N/A
3687;STAT5B;x
3688;PSEN2;#N/A
3689;JADE3;#N/A
3690;PTPN12;#N/A
3691;CHST15;#N/A
3692;KLHDC3;#N/A
3693;RPS26;#N/A
3694;CD79B;x
3695;FBXO5;#N/A
3696;TAF1L;#N/A
3697;HNRNPF;#N/A
3698;GPBP1;#N/A
3699;PLIN1;#N/A
3700;MRPL22;#N/A
3701;TRAK2;#N/A
3702;CAPN1;#N/A
3703;BLZF1;#N/A
3704;ADAM22;#N/A
3705;ITIH1;#N/A
3706;FOXO3;#N/A
3707;TADA1;#N/A
3708;DPPA4;#N/A
3709;TUBGCP4;#N/A
3710;CSNK1D;#N/A
3711;SLC26A8;#N/A
3712;ACTR3;#N/A
3713;H2BC13;#N/A
3714;DLGAP5;#N/A
3715;MGRN1;#N/A
3716;RNF7;#N/A
3717;MED7;#N/A
3718;CCDC172;#N/A
3719;EMCN;#N/A
3720;STX4;#N/A
3721;FIS1;#N/A
3722;UTP14C;#N/A
3723;DMAP1;#N/A
3724;PAX6;#N/A
3725;IGBP1;#N/A
3726;HEYL;#N/A
3727;EEF1D;#N/A
3728;GEM;#N/A
3729;SRRM1;#N/A
3730;FMNL2;#N/A
3731;IL2RA;#N/A
3732;AIRE;#N/A
3733;ACTBL2;#N/A
3734;SNX6;#N/A
3735;DLX2;#N/A
3736;HBZ;#N/A
3737;CLK3;#N/A
3738;KLC4;#N/A
3739;DSP;#N/A
3740;RAB3A;#N/A
3741;ELMO3;#N/A
3742;TNPO3;#N/A
3743;PAFAH1B3;#N/A
3744;CST6;#N/A
3745;EIF2B1;x
3746;RALYL;#N/A
3747;CDK3;#N/A
3748;PLTP;#N/A
3749;GHR;#N/A
3750;STOML2;#N/A
3751;TSGA13;#N/A
3752;FIP1L1;#N/A
3753;KRT1;#N/A
3754;ABI3BP;#N/A
3755;TPTE2;#N/A
3756;LBP;#N/A
3757;RALBP1;#N/A
3758;DNM1;#N/A
3759;NOP2;#N/A
3760;VARS1;#N/A
3761;TMEM41B;#N/A
3762;MAGEB2;#N/A
3763;FOXR1;#N/A
3764;DPF3;#N/A
3765;DHX35;#N/A
3766;TTK;#N/A
3767;TCF12;#N/A
3768;LIPE;#N/A
3769;NSMCE2;#N/A
3770;TMEM126B;#N/A
3771;THOC5;#N/A
3772;CASP1;#N/A
3773;LTF;#N/A
3774;NSF;#N/A
3775;RCN3;#N/A
3776;PDHA1;#N/A
3777;SNRNP48;#N/A
3778;TEAD4;#N/A
3779;MDM1;#N/A
3780;MEIS2;#N/A
3781;BTN2A1;#N/A
3782;LY96;#N/A
3783;NOD2;#N/A
3784;SLC3A2;#N/A
3785;LYPD6;#N/A
3786;PIGU;#N/A
3787;GRB7;x
3788;ATP2B1;#N/A
3789;PRDM1;x
3790;SLC25A10;#N/A
3791;IQUB;#N/A
3792;SAP30;#N/A
3793;RREB1;#N/A
3794;CSK;#N/A
3795;DNAJA2;#N/A
3796;NUDT3;#N/A
3797;PRRC1;#N/A
3798;SOCS1;x
3799;FRY;#N/A
3800;VPS4B;#N/A
3801;CTNND2;#N/A
3802;LCE3C;#N/A
3803;GSTK1;#N/A
3804;ASF1B;#N/A
3805;FABP4;#N/A
3806;CCND3;x
3807;CTNNA1;x
3808;RHAG;#N/A
3809;MIB2;#N/A
3810;SUSD3;#N/A
3811;VPS26B;#N/A
3812;RAP2A;#N/A
3813;SOCS3;x
3814;PRDX3;#N/A
3815;SMR3B;#N/A
3816;GNGT2;#N/A
3817;SORBS2;#N/A
3818;NDC1;#N/A
3819;HBA1;#N/A
3820;DTX2;#N/A
3821;SNX1;#N/A
3822;MRPL2;#N/A
3823;TAF1B;#N/A
3824;ZNF653;#N/A
3825;MEOX1;#N/A
3826;ZNF574;#N/A
3827;RPL31;#N/A
3828;ZNF92;#N/A
3829;FLNB;#N/A
3830;KLHDC8A;#N/A
